-300.0000 -286.0000 -95.0000 0
-300.0000 -286.0000 -95.0000 1
-300.0000 -269.0000 -248.0000 0
-299.9951 -269.0000 -247.9982 1
-300.0000 -257.0000 -275.0000 0
-300.0002 -257.0006 -275.0006 1
-300.0000 -257.0000 -86.0000 0
-299.9821 -256.9991 -85.9991 1
-300.0000 -256.0000 50.0000 0
-300.0000 -256.0000 50.0000 1
-300.0000 -250.0000 -13.0000 0
-299.9954 -249.9954 -12.9995 1
-300.0000 -222.0000 -82.0000 0
-299.9923 -222.0019 -82.0173 1
-300.0000 -211.0000 106.0000 0
-300.0100 -211.0120 106.0120 1
-300.0000 -208.0000 203.0000 0
-300.0000 -208.0000 203.0000 1
-300.0000 -204.0000 50.0000 0
-299.9927 -203.9993 50.0013 1
-300.0000 -175.0000 206.0000 0
-300.0000 -175.0000 206.0000 1
-300.0000 -166.0000 154.0000 0
-300.0061 -165.9890 154.0024 1
-300.0000 -161.0000 -5.0000 0
-300.0011 -161.0012 -5.0007 1
-300.0000 -152.0000 -52.0000 0
-300.0000 -152.0000 -52.0000 1
-300.0000 -145.0000 -30.0000 0
-300.0000 -145.0000 -30.0000 1
-300.0000 -137.0000 -226.0000 0
-299.9999 -136.9998 -226.0000 1
-300.0000 -135.0000 1.0000 0
-300.0000 -135.0000 1.0000 1
-300.0000 -133.0000 89.0000 0
-300.0000 -133.0000 89.0000 1
-300.0000 -117.0000 -209.0000 0
-299.9991 -116.9922 -209.0012 1
-300.0000 -112.0000 153.0000 0
-300.0042 -112.0015 153.0008 1
-300.0000 -54.0000 -274.0000 0
-299.9871 -54.0001 -273.9928 1
-300.0000 -54.0000 -23.0000 0
-300.0640 -54.0128 -22.9360 1
-300.0000 -27.0000 -22.0000 0
-299.9285 -26.9745 -21.9780 1
-300.0000 -26.0000 189.0000 0
-300.0000 -26.0000 189.0000 1
-300.0000 12.0000 132.0000 0
-299.9952 12.0015 131.9927 1
-300.0000 15.0000 -19.0000 0
-300.0000 15.0000 -19.0000 1
